user_id,signup_date,plan_type,monthly_fee,avg_weekly_usage_hours,support_tickets,payment_failures,tenure_months,last_login_days_ago,churn,Cluster,Cluster_Label
1155,2023-12-09,Basic,199,11.1,0,4,31,51,0,0,At-Risk
1156,2023-12-08,Standard,399,3.1,3,2,16,53,1,0,At-Risk
1157,2023-05-08,Premium,699,23.6,7,0,16,40,1,2,Medium
1158,2023-03-08,Basic,199,23.0,6,2,4,56,0,2,Medium
1159,2024-03-18,Basic,199,23.0,7,0,4,19,0,2,Medium
1160,2024-02-16,Basic,199,17.1,8,0,7,18,0,2,Medium
1161,2024-03-14,Basic,199,6.2,0,3,27,24,1,0,At-Risk
1162,2023-07-17,Premium,699,8.8,0,3,7,33,1,2,Medium
1163,2024-08-09,Basic,199,0.8,1,4,7,50,1,0,At-Risk
1164,2023-07-10,Basic,199,6.8,6,3,33,46,1,0,At-Risk
1165,2024-06-09,Basic,199,20.0,0,1,9,19,0,2,Medium
1166,2024-09-09,Premium,699,8.1,8,1,23,9,0,1,Loyal
1167,2023-05-29,Standard,399,9.5,0,4,19,37,0,0,At-Risk
1168,2023-07-25,Basic,199,12.9,8,0,16,27,1,2,Medium
1169,2024-12-09,Premium,699,19.7,5,1,13,42,1,2,Medium
1170,2023-06-16,Standard,399,21.4,5,4,22,19,1,1,Loyal
1171,2024-10-16,Basic,199,22.0,0,3,30,14,0,1,Loyal
1172,2023-12-06,Basic,199,11.9,3,1,15,30,0,2,Medium
1173,2024-01-02,Premium,699,5.5,2,0,25,23,1,1,Loyal
1174,2024-01-04,Basic,199,3.3,4,3,36,12,1,1,Loyal
1175,2023-06-28,Basic,199,5.4,4,1,2,14,0,2,Medium
1176,2023-04-14,Standard,399,6.5,3,0,36,11,0,1,Loyal
1177,2024-04-12,Basic,199,9.8,1,2,9,59,1,0,At-Risk
1178,2024-03-20,Basic,199,20.3,2,4,24,51,0,0,At-Risk
1179,2024-12-12,Premium,699,3.4,2,1,5,12,0,2,Medium
1180,2023-07-13,Standard,399,15.2,3,0,21,48,0,0,At-Risk
1181,2023-10-14,Premium,699,19.8,5,1,19,3,0,1,Loyal
1182,2024-04-26,Basic,199,24.2,7,1,33,46,1,1,Loyal
1183,2024-05-25,Premium,699,4.6,6,5,5,48,1,2,Medium
1184,2024-05-21,Premium,699,4.9,5,4,30,44,1,0,At-Risk
1185,2024-04-07,Standard,399,14.7,0,1,18,14,0,1,Loyal
1186,2024-01-19,Basic,199,5.9,6,3,26,36,1,0,At-Risk
1187,2023-08-24,Standard,399,2.6,1,2,36,28,1,1,Loyal
1188,2024-02-23,Premium,699,11.9,5,3,3,28,1,2,Medium
1189,2023-09-29,Standard,399,8.3,6,0,32,11,0,1,Loyal
1190,2024-07-13,Premium,699,9.3,1,2,5,53,1,0,At-Risk
1191,2023-02-09,Premium,699,19.8,3,0,6,7,1,2,Medium
1192,2024-11-30,Premium,699,8.7,5,2,13,19,0,2,Medium
1193,2023-09-25,Standard,399,17.8,2,5,13,47,1,0,At-Risk
1194,2024-08-16,Basic,199,7.4,5,3,20,60,1,0,At-Risk
1195,2023-08-21,Premium,699,12.1,8,1,1,55,1,2,Medium
1196,2024-04-24,Premium,699,12.1,8,4,14,50,1,2,Medium
1197,2024-12-15,Premium,699,8.8,1,2,30,54,1,0,At-Risk
1198,2023-05-12,Standard,399,11.2,8,0,14,23,1,2,Medium
1199,2024-12-03,Standard,399,12.7,5,2,1,14,1,2,Medium
1200,2023-05-23,Standard,399,7.8,0,4,35,50,1,0,At-Risk
1201,2023-03-07,Basic,199,14.4,6,3,22,13,0,1,Loyal
1202,2024-10-16,Premium,699,5.1,1,2,25,36,0,0,At-Risk
1203,2024-09-09,Standard,399,4.7,8,1,6,2,0,2,Medium
1204,2023-10-26,Standard,399,5.1,1,3,2,18,1,2,Medium
1205,2023-12-01,Premium,699,2.2,0,2,34,33,1,0,At-Risk
1206,2023-03-12,Standard,399,4.3,1,1,26,34,1,0,At-Risk
1207,2024-11-11,Standard,399,3.7,3,2,14,27,1,2,Medium
1208,2024-12-02,Standard,399,15.3,4,4,11,12,0,2,Medium
1209,2024-09-11,Standard,399,5.4,2,3,18,4,0,1,Loyal
1210,2023-04-04,Basic,199,8.6,7,3,34,29,1,1,Loyal
1211,2023-06-29,Standard,399,9.0,4,3,30,39,0,0,At-Risk
1212,2023-07-07,Standard,399,4.9,6,3,16,24,1,2,Medium
1213,2023-10-08,Premium,699,10.1,0,1,7,56,0,0,At-Risk
1214,2023-08-11,Premium,699,7.7,1,5,35,46,0,0,At-Risk
1215,2023-04-18,Standard,399,24.8,8,0,27,23,1,1,Loyal
1216,2024-04-18,Premium,699,10.5,2,2,21,13,0,1,Loyal
1217,2023-07-19,Basic,199,16.2,7,3,5,21,1,2,Medium
1218,2024-11-17,Standard,399,0.8,1,5,3,58,1,0,At-Risk
1219,2024-12-31,Premium,699,12.4,1,0,30,35,0,0,At-Risk
1220,2024-09-13,Standard,399,12.0,4,1,9,10,0,2,Medium
1221,2024-11-18,Basic,199,7.7,8,5,12,25,1,2,Medium
1222,2024-11-22,Basic,199,4.3,5,1,18,13,0,2,Medium
1223,2024-11-09,Premium,699,11.3,0,5,14,51,1,0,At-Risk
1224,2023-02-19,Premium,699,10.1,4,3,7,3,0,2,Medium
1225,2024-03-07,Standard,399,23.3,5,1,13,12,1,2,Medium
1226,2023-04-09,Basic,199,8.8,3,5,1,42,1,2,Medium
1227,2023-12-01,Premium,699,18.2,0,3,11,32,1,0,At-Risk
1228,2023-05-04,Standard,399,15.9,3,4,36,25,0,1,Loyal
1229,2023-11-20,Basic,199,3.1,5,1,14,0,1,2,Medium
1230,2024-10-27,Basic,199,5.7,3,0,25,42,0,0,At-Risk
1231,2024-05-26,Premium,699,1.6,3,3,24,19,0,1,Loyal
1232,2024-10-08,Basic,199,19.9,2,2,35,6,0,1,Loyal
1233,2024-12-05,Premium,699,17.1,2,2,25,11,0,1,Loyal
1234,2024-01-27,Standard,399,2.2,0,4,31,58,1,0,At-Risk
1235,2023-05-08,Premium,699,12.8,0,1,15,1,0,2,Medium
1236,2024-01-19,Standard,399,18.6,3,4,16,5,1,1,Loyal
1237,2024-09-04,Standard,399,5.4,6,1,19,41,1,0,At-Risk
1238,2024-06-17,Standard,399,3.8,5,5,22,50,1,0,At-Risk
1239,2023-07-30,Standard,399,18.9,3,5,19,21,1,1,Loyal
1240,2024-09-14,Premium,699,22.7,3,5,4,44,0,2,Medium
1241,2024-05-18,Standard,399,8.4,7,5,34,0,1,1,Loyal
1242,2024-08-29,Basic,199,1.8,2,1,13,8,1,2,Medium
1243,2023-06-18,Premium,699,6.3,1,3,14,46,1,0,At-Risk
1244,2024-08-13,Premium,699,6.5,2,4,13,15,1,2,Medium
1245,2024-02-12,Standard,399,7.2,7,0,13,60,0,0,At-Risk
1246,2023-06-09,Standard,399,12.0,6,4,11,39,1,2,Medium
1247,2023-11-04,Standard,399,19.2,6,0,2,48,0,2,Medium
1248,2024-04-09,Premium,699,4.2,2,2,35,24,1,1,Loyal
1249,2024-04-25,Standard,399,14.3,7,0,25,21,1,1,Loyal
1250,2024-01-19,Basic,199,22.9,0,0,10,55,0,0,At-Risk
1251,2023-11-12,Standard,399,23.2,6,5,26,23,1,1,Loyal
1252,2023-06-16,Premium,699,10.5,0,0,5,24,0,2,Medium
1253,2024-12-06,Basic,199,23.9,5,4,28,45,1,0,At-Risk
1254,2023-02-05,Standard,399,16.4,6,5,4,15,1,2,Medium
1255,2024-11-28,Standard,399,17.6,2,2,2,38,1,2,Medium
1256,2024-10-21,Basic,199,6.6,2,0,17,7,0,2,Medium
1257,2024-03-09,Premium,699,10.2,1,4,25,58,1,0,At-Risk
1258,2024-01-27,Basic,199,6.7,4,4,28,34,1,0,At-Risk
1259,2023-12-19,Premium,699,18.5,1,0,20,40,0,0,At-Risk
1260,2023-06-22,Basic,199,18.8,6,5,18,19,1,1,Loyal
1261,2024-03-17,Standard,399,2.9,6,4,1,26,1,2,Medium
1262,2023-04-23,Basic,199,9.7,2,1,12,31,1,2,Medium
1263,2023-07-16,Standard,399,5.0,0,5,14,11,0,2,Medium
1264,2023-03-29,Standard,399,11.3,1,5,27,10,1,1,Loyal
1265,2024-05-11,Standard,399,7.3,5,0,8,37,1,2,Medium
1266,2023-02-12,Premium,699,0.7,4,0,7,42,1,2,Medium
1267,2023-09-30,Basic,199,13.3,0,3,14,38,1,0,At-Risk
1268,2023-12-18,Standard,399,19.0,6,2,31,23,1,1,Loyal
1269,2023-12-31,Standard,399,23.6,6,3,16,39,1,2,Medium
1270,2023-05-23,Standard,399,0.6,6,5,7,53,1,0,At-Risk
1271,2024-01-13,Basic,199,21.8,4,5,8,48,0,0,At-Risk
1272,2023-11-26,Standard,399,13.1,3,0,31,40,0,0,At-Risk
1273,2024-05-11,Basic,199,21.9,5,5,24,28,1,1,Loyal
1274,2023-04-13,Standard,399,9.0,7,5,6,54,1,2,Medium
1275,2024-08-08,Premium,699,7.7,3,5,25,9,0,1,Loyal
1276,2024-07-15,Premium,699,1.3,7,0,33,19,0,1,Loyal
1277,2023-09-07,Standard,399,22.5,1,3,11,42,1,0,At-Risk
1278,2023-01-30,Basic,199,19.0,1,0,11,27,0,2,Medium
1279,2024-05-02,Basic,199,22.6,4,1,21,46,1,0,At-Risk
1280,2024-12-09,Premium,699,16.8,8,5,8,46,1,2,Medium
1281,2024-01-26,Standard,399,23.3,1,5,15,21,1,1,Loyal
1282,2023-10-25,Premium,699,24.2,6,1,36,14,0,1,Loyal
1283,2024-01-12,Basic,199,2.7,3,5,8,60,1,0,At-Risk
1284,2023-07-14,Basic,199,23.9,0,2,21,3,0,1,Loyal
1285,2024-06-16,Standard,399,8.3,5,5,28,59,0,0,At-Risk
1286,2023-05-29,Premium,699,3.1,0,4,15,54,1,0,At-Risk
1287,2024-11-12,Standard,399,12.7,7,1,15,38,1,2,Medium
1288,2024-12-24,Premium,699,15.2,4,4,3,44,1,2,Medium
1289,2024-01-21,Premium,699,16.0,3,3,31,18,0,1,Loyal
1290,2024-12-18,Basic,199,4.2,3,5,22,59,1,0,At-Risk
1291,2024-11-06,Premium,699,23.1,2,3,4,46,1,2,Medium
1292,2023-12-23,Basic,199,13.9,5,3,2,43,1,2,Medium
1293,2024-12-18,Standard,399,2.3,4,2,26,44,1,0,At-Risk
1294,2024-12-27,Premium,699,2.9,5,4,26,55,1,0,At-Risk
1295,2023-05-29,Standard,399,16.5,2,3,30,44,1,0,At-Risk
1296,2024-08-12,Basic,199,20.2,3,5,14,41,1,0,At-Risk
1297,2023-02-27,Basic,199,9.7,6,5,10,53,1,0,At-Risk
1298,2024-10-27,Basic,199,24.4,2,0,23,7,0,1,Loyal
1299,2024-02-11,Standard,399,24.3,6,1,28,2,1,1,Loyal
1300,2024-12-09,Standard,399,17.4,2,5,20,47,1,0,At-Risk
1301,2024-01-12,Premium,699,19.6,6,2,6,40,1,2,Medium
1302,2024-06-05,Basic,199,3.4,1,3,8,41,1,0,At-Risk
1303,2024-08-30,Basic,199,14.9,7,2,2,44,1,2,Medium
1304,2023-11-30,Basic,199,12.4,6,2,25,36,1,1,Loyal
1305,2024-06-26,Basic,199,5.0,0,3,35,35,0,0,At-Risk
1306,2023-05-08,Standard,399,13.2,8,5,5,52,0,2,Medium
1307,2023-11-18,Basic,199,4.9,2,0,8,35,1,2,Medium
1308,2023-09-20,Basic,199,3.7,3,5,3,10,1,2,Medium
1309,2023-06-25,Basic,199,24.5,8,2,6,23,0,2,Medium
1310,2024-11-05,Standard,399,6.6,0,4,1,57,0,0,At-Risk
1311,2023-12-27,Premium,699,3.9,7,5,29,20,1,1,Loyal
1312,2023-02-07,Premium,699,13.0,1,5,35,52,1,0,At-Risk
1313,2024-08-28,Basic,199,7.8,3,1,10,38,0,2,Medium
1314,2024-01-26,Standard,399,3.6,6,0,18,35,1,2,Medium
1315,2024-12-12,Premium,699,10.3,1,2,11,43,1,0,At-Risk
1316,2024-01-17,Basic,199,5.5,4,5,35,44,1,0,At-Risk
1317,2024-03-20,Premium,699,15.3,6,1,33,20,0,1,Loyal
1318,2023-04-23,Standard,399,24.1,3,0,2,17,0,2,Medium
1319,2023-12-08,Premium,699,10.5,5,5,36,5,1,1,Loyal
1320,2023-08-16,Standard,399,21.8,3,2,10,0,1,2,Medium
1321,2023-11-10,Standard,399,19.7,1,1,7,33,0,2,Medium
1322,2024-07-18,Premium,699,2.8,5,5,32,36,1,1,Loyal
1323,2023-07-05,Standard,399,22.5,2,2,7,60,0,0,At-Risk
1324,2023-01-10,Standard,399,14.0,6,3,35,37,1,1,Loyal
1325,2023-10-01,Premium,699,18.0,2,1,33,24,0,1,Loyal
1326,2024-04-13,Basic,199,17.8,3,5,24,38,1,0,At-Risk
1327,2024-03-14,Basic,199,24.7,7,4,29,18,1,1,Loyal
1328,2023-04-03,Premium,699,8.0,1,2,15,26,0,2,Medium
1329,2023-03-28,Premium,699,2.4,3,0,6,10,0,2,Medium
1330,2024-06-04,Premium,699,14.1,7,0,19,60,1,0,At-Risk
1331,2024-12-15,Premium,699,12.3,8,5,9,43,0,2,Medium
1332,2024-12-20,Basic,199,0.8,3,5,26,0,0,1,Loyal
1333,2024-04-04,Premium,699,6.5,8,5,23,38,1,1,Loyal
1334,2024-06-10,Basic,199,22.6,2,0,34,23,0,1,Loyal
1335,2023-12-13,Standard,399,10.9,6,1,4,23,0,2,Medium
1336,2023-09-29,Premium,699,20.9,1,2,16,19,0,2,Medium
1337,2024-10-20,Basic,199,18.6,6,1,1,59,1,2,Medium
1338,2024-04-16,Premium,699,23.4,7,0,3,22,1,2,Medium
1339,2024-02-16,Standard,399,9.2,0,2,20,56,0,0,At-Risk
1340,2023-06-07,Standard,399,3.0,7,1,1,5,0,2,Medium
1341,2023-08-20,Standard,399,22.9,0,1,8,49,0,0,At-Risk
1342,2023-10-03,Standard,399,9.7,5,3,26,57,1,0,At-Risk
1343,2024-03-20,Basic,199,16.6,7,1,29,8,0,1,Loyal
1344,2023-05-17,Basic,199,22.1,3,0,23,12,0,1,Loyal
1345,2024-05-05,Standard,399,18.7,0,1,27,42,1,0,At-Risk
1346,2023-05-11,Premium,699,3.4,7,4,18,31,1,2,Medium
1347,2023-01-22,Standard,399,12.8,6,1,26,7,0,1,Loyal
1348,2023-12-17,Basic,199,8.9,0,5,10,15,1,2,Medium
1349,2024-03-15,Standard,399,11.1,4,2,1,31,1,2,Medium
1350,2023-09-27,Basic,199,18.4,2,1,10,17,0,2,Medium
1351,2023-04-16,Premium,699,16.8,6,1,16,30,0,2,Medium
1352,2023-08-23,Premium,699,15.5,3,4,33,40,0,0,At-Risk
1353,2023-01-19,Basic,199,10.3,4,1,9,59,1,0,At-Risk
1354,2024-12-17,Premium,699,2.7,0,3,13,26,1,0,At-Risk
1355,2024-10-21,Premium,699,5.9,6,3,15,3,0,2,Medium
1356,2024-03-04,Basic,199,3.2,5,2,20,60,1,0,At-Risk
1357,2023-11-26,Basic,199,22.4,2,0,21,0,1,1,Loyal
1358,2024-05-18,Basic,199,12.1,1,3,19,11,1,1,Loyal
1359,2023-05-14,Standard,399,8.0,1,5,22,0,0,1,Loyal
1360,2024-09-11,Standard,399,18.7,5,5,24,49,1,0,At-Risk
1361,2023-04-19,Standard,399,16.4,3,4,16,24,1,2,Medium
1362,2023-04-12,Basic,199,1.5,3,1,8,45,1,0,At-Risk
1363,2023-07-26,Basic,199,15.7,4,5,35,30,0,1,Loyal
1364,2024-07-27,Premium,699,1.6,3,3,10,35,1,2,Medium
1365,2024-06-20,Standard,399,11.5,1,3,24,4,0,1,Loyal
1366,2024-08-02,Premium,699,4.6,4,5,2,8,1,2,Medium
1367,2024-06-09,Basic,199,18.6,6,3,13,43,1,2,Medium
1368,2024-02-15,Basic,199,11.2,8,3,11,35,0,2,Medium
1369,2024-12-14,Premium,699,5.6,0,1,18,36,1,0,At-Risk
1370,2023-10-31,Basic,199,11.7,8,2,33,19,0,1,Loyal
1371,2023-10-26,Premium,699,14.0,2,1,18,2,0,1,Loyal
1372,2023-02-22,Basic,199,23.6,4,1,10,17,0,2,Medium
1373,2023-12-22,Premium,699,24.7,3,4,16,7,1,1,Loyal
1374,2024-09-18,Premium,699,8.5,8,2,24,46,1,0,At-Risk
1375,2023-10-14,Standard,399,24.6,0,2,21,14,0,1,Loyal
1376,2024-08-20,Basic,199,24.3,8,5,17,55,0,0,At-Risk
1377,2023-07-31,Basic,199,23.7,4,5,25,40,1,0,At-Risk
1378,2024-02-09,Standard,399,8.4,3,4,15,40,0,0,At-Risk
1379,2023-04-06,Basic,199,6.2,6,2,29,9,0,1,Loyal
1380,2023-07-04,Standard,399,11.8,2,1,12,36,0,2,Medium
1381,2024-09-14,Premium,699,1.0,2,1,19,52,1,0,At-Risk
1382,2024-02-17,Basic,199,4.0,6,1,5,29,0,2,Medium
1383,2023-01-22,Basic,199,3.9,0,4,34,6,1,1,Loyal
1384,2023-10-02,Basic,199,19.2,0,1,1,15,0,2,Medium
1385,2023-12-13,Basic,199,19.9,0,0,1,34,0,2,Medium
1386,2023-06-17,Premium,699,5.5,7,4,6,57,1,2,Medium
1387,2024-10-04,Standard,399,12.2,3,0,22,34,0,0,At-Risk
1388,2024-06-07,Premium,699,1.0,0,0,8,34,1,2,Medium
1389,2023-05-31,Standard,399,0.5,3,0,10,14,0,2,Medium
1390,2023-04-26,Standard,399,6.0,6,5,19,56,1,0,At-Risk
1391,2024-09-22,Standard,399,24.8,3,0,11,18,0,2,Medium
1392,2024-03-14,Standard,399,9.3,1,0,8,38,1,2,Medium
1393,2023-11-05,Premium,699,15.2,6,1,22,57,0,0,At-Risk
1394,2024-01-13,Premium,699,9.0,1,2,19,58,1,0,At-Risk
1395,2024-02-04,Standard,399,19.8,2,5,5,9,1,2,Medium
1396,2023-10-13,Standard,399,20.5,1,4,31,27,0,1,Loyal
1397,2023-11-23,Basic,199,8.4,2,1,6,49,0,0,At-Risk
1398,2023-05-22,Standard,399,12.3,6,4,28,50,1,0,At-Risk
1399,2024-06-29,Premium,699,9.9,8,3,16,34,1,2,Medium
1400,2023-08-13,Premium,699,9.9,6,4,15,36,0,2,Medium
1401,2024-07-25,Premium,699,6.3,0,1,6,54,1,0,At-Risk
1402,2023-05-23,Standard,399,23.1,0,2,9,23,0,2,Medium
1403,2023-08-18,Standard,399,4.0,8,3,30,15,1,1,Loyal
1404,2024-03-10,Basic,199,3.4,2,3,9,46,1,0,At-Risk
1405,2023-06-11,Standard,399,17.7,1,3,4,53,1,0,At-Risk
1406,2024-03-02,Basic,199,9.4,1,1,10,4,1,2,Medium
1407,2023-11-03,Basic,199,12.0,2,5,12,33,0,0,At-Risk
1408,2023-04-24,Standard,399,18.2,7,5,27,44,1,0,At-Risk
1409,2023-06-14,Basic,199,22.1,0,4,4,48,1,0,At-Risk
1410,2024-08-08,Basic,199,20.9,7,4,26,45,0,0,At-Risk
1411,2024-06-18,Premium,699,17.9,6,1,20,17,0,1,Loyal
1412,2023-07-08,Standard,399,18.7,6,4,9,3,1,2,Medium
1413,2024-10-30,Premium,699,15.3,1,5,36,29,1,1,Loyal
1414,2024-03-10,Premium,699,20.8,2,0,26,51,0,0,At-Risk
1415,2023-12-10,Basic,199,3.2,1,2,18,38,1,0,At-Risk
1416,2023-01-12,Basic,199,7.4,8,0,16,4,1,2,Medium
1417,2024-08-06,Standard,399,14.0,0,1,13,17,1,2,Medium
1418,2023-11-13,Premium,699,14.3,7,0,3,3,0,2,Medium
1419,2024-02-05,Basic,199,18.9,6,4,23,12,1,1,Loyal
1420,2024-05-30,Premium,699,24.4,1,2,23,26,0,1,Loyal
1421,2024-05-03,Basic,199,20.3,2,0,33,37,0,0,At-Risk
1422,2024-10-02,Premium,699,7.6,2,5,3,29,1,2,Medium
1423,2024-05-28,Basic,199,22.2,2,5,15,10,0,1,Loyal
1424,2023-10-25,Premium,699,23.3,5,3,34,50,1,0,At-Risk
1425,2024-09-13,Standard,399,1.5,6,1,28,13,0,1,Loyal
1426,2023-11-13,Basic,199,14.4,7,0,10,51,1,2,Medium
1427,2023-06-15,Premium,699,12.7,7,2,6,10,0,2,Medium
1428,2024-04-16,Basic,199,14.6,5,0,18,4,1,2,Medium
1429,2023-05-07,Standard,399,24.5,7,5,31,59,1,0,At-Risk
1430,2024-11-27,Premium,699,1.5,4,3,32,26,1,1,Loyal
1431,2024-06-02,Basic,199,9.5,5,2,29,5,0,1,Loyal
1432,2023-09-08,Standard,399,22.0,0,4,17,41,1,0,At-Risk
1433,2024-02-13,Premium,699,0.7,1,2,36,24,1,1,Loyal
1434,2024-04-24,Basic,199,10.0,7,5,15,5,1,2,Medium
1435,2023-04-21,Premium,699,22.6,7,0,35,5,1,1,Loyal
1436,2024-09-10,Standard,399,5.4,5,0,28,20,0,1,Loyal
1437,2024-07-12,Standard,399,17.7,7,0,14,17,0,2,Medium
1438,2024-09-07,Basic,199,4.1,3,2,31,36,1,0,At-Risk
1439,2023-08-05,Standard,399,23.4,5,3,4,30,1,2,Medium
1440,2024-02-19,Basic,199,7.1,2,0,28,9,1,1,Loyal
1441,2023-09-23,Basic,199,21.9,7,3,20,33,1,1,Loyal
1442,2023-07-23,Basic,199,2.8,6,2,4,48,1,2,Medium
1443,2024-12-14,Standard,399,12.3,8,5,27,50,1,0,At-Risk
1444,2024-09-03,Standard,399,22.9,6,0,23,35,0,1,Loyal
1445,2023-11-21,Basic,199,18.2,2,2,5,42,0,2,Medium
1446,2024-11-21,Basic,199,22.5,2,3,10,55,1,0,At-Risk
1447,2023-05-09,Standard,399,13.3,0,3,17,60,0,0,At-Risk
1448,2023-07-12,Premium,699,16.2,1,0,29,13,0,1,Loyal
1449,2023-07-15,Standard,399,19.5,6,1,35,22,1,1,Loyal
1450,2024-05-29,Premium,699,9.6,5,0,1,19,0,2,Medium
1451,2024-07-09,Basic,199,16.4,7,3,32,26,1,1,Loyal
1452,2024-03-14,Standard,399,24.4,5,0,34,59,1,0,At-Risk
1453,2024-11-06,Standard,399,14.0,2,4,12,27,1,2,Medium
1454,2023-04-02,Premium,699,16.0,1,0,28,51,0,0,At-Risk
1455,2024-09-30,Premium,699,15.6,6,0,2,31,0,2,Medium
1456,2023-10-24,Premium,699,16.0,8,4,7,51,1,2,Medium
1457,2024-04-25,Standard,399,6.0,7,4,14,24,1,2,Medium
1458,2024-12-21,Basic,199,24.2,7,3,23,58,0,0,At-Risk
1459,2024-11-05,Premium,699,0.7,5,1,26,32,1,1,Loyal
1460,2024-02-29,Standard,399,21.0,6,5,20,15,1,1,Loyal
1461,2023-11-22,Basic,199,1.1,5,4,1,52,1,2,Medium
1462,2023-07-17,Standard,399,24.0,6,1,11,35,0,2,Medium
1463,2023-06-27,Premium,699,20.8,6,1,26,60,0,0,At-Risk
1464,2023-05-10,Standard,399,13.2,6,1,21,6,0,1,Loyal
1465,2024-07-20,Premium,699,16.0,6,5,8,58,1,0,At-Risk
1466,2024-08-30,Basic,199,5.5,1,0,21,27,1,0,At-Risk
1467,2023-05-14,Basic,199,15.6,8,0,2,36,1,2,Medium
1468,2023-09-09,Standard,399,5.1,3,2,23,12,0,1,Loyal
1469,2024-10-04,Premium,699,19.4,0,2,25,5,0,1,Loyal
1470,2023-07-04,Basic,199,3.2,1,0,7,9,1,2,Medium
1471,2023-01-23,Basic,199,12.6,5,1,5,25,1,2,Medium
1472,2023-11-18,Standard,399,12.4,1,1,5,43,0,2,Medium
1473,2024-11-06,Premium,699,20.3,2,2,29,0,0,1,Loyal
1474,2024-09-06,Premium,699,3.4,5,2,3,30,1,2,Medium
1475,2024-07-02,Premium,699,4.4,4,0,1,12,0,2,Medium
1476,2023-08-11,Basic,199,13.0,2,1,34,55,0,0,At-Risk
1477,2023-10-02,Basic,199,3.9,1,5,21,44,0,0,At-Risk
1478,2023-10-29,Standard,399,5.4,1,2,31,45,1,0,At-Risk
1479,2024-12-04,Standard,399,11.2,6,1,32,16,1,1,Loyal
1480,2023-11-16,Premium,699,24.1,1,4,18,50,0,0,At-Risk
1481,2024-09-02,Basic,199,23.9,7,3,14,56,1,0,At-Risk
1482,2024-08-03,Premium,699,20.5,1,4,18,24,1,1,Loyal
1483,2024-06-07,Standard,399,22.5,1,3,24,10,0,1,Loyal
1484,2023-07-04,Standard,399,7.7,8,2,27,25,1,1,Loyal
1485,2024-01-16,Standard,399,19.9,5,1,28,4,1,1,Loyal
1486,2023-12-03,Standard,399,19.6,1,0,10,20,0,2,Medium
1487,2023-10-18,Basic,199,14.4,5,1,30,35,1,1,Loyal
1488,2024-11-18,Premium,699,13.4,1,4,14,17,0,2,Medium
1489,2023-07-21,Basic,199,17.2,6,2,27,52,1,0,At-Risk
1490,2023-06-25,Basic,199,12.7,4,3,32,7,1,1,Loyal
1491,2024-10-21,Premium,699,15.0,3,4,21,1,1,1,Loyal
1492,2023-02-07,Premium,699,22.8,4,1,1,53,0,2,Medium
1493,2024-03-01,Premium,699,1.5,0,0,34,30,1,0,At-Risk
1494,2023-11-17,Premium,699,7.2,5,3,20,5,0,1,Loyal
1495,2023-05-05,Standard,399,10.1,7,3,4,54,1,2,Medium
1496,2023-11-27,Standard,399,1.2,0,0,7,8,1,2,Medium
1497,2024-01-13,Premium,699,6.0,1,1,28,46,0,0,At-Risk
1498,2023-04-24,Premium,699,23.4,0,2,1,56,0,0,At-Risk
1499,2024-01-24,Basic,199,2.3,5,5,20,39,1,0,At-Risk
1500,2023-06-01,Standard,399,23.2,7,0,11,8,0,2,Medium
1501,2024-05-04,Premium,699,16.1,1,4,27,33,1,0,At-Risk
1502,2023-09-28,Premium,699,24.4,5,5,32,30,1,1,Loyal
1503,2023-07-30,Standard,399,9.1,3,5,6,41,0,2,Medium
1504,2023-08-10,Premium,699,2.3,7,0,5,13,1,2,Medium
1505,2024-06-24,Standard,399,5.1,1,2,25,13,0,1,Loyal
1506,2024-05-31,Premium,699,19.1,4,5,21,29,1,1,Loyal
1507,2024-06-09,Basic,199,5.9,5,3,9,28,0,2,Medium
1508,2024-08-14,Basic,199,5.1,4,3,26,10,0,1,Loyal
1509,2024-04-16,Premium,699,4.1,1,5,7,7,1,2,Medium
1510,2024-07-17,Basic,199,1.2,8,3,18,22,1,2,Medium
1511,2023-12-08,Basic,199,11.1,2,3,23,32,1,0,At-Risk
1512,2024-03-08,Basic,199,7.2,1,0,29,41,0,0,At-Risk
1513,2024-05-20,Basic,199,5.1,2,4,19,17,0,1,Loyal
1514,2023-08-13,Premium,699,3.2,0,5,28,15,0,1,Loyal
1515,2023-10-10,Basic,199,22.4,4,1,4,4,0,2,Medium
1516,2024-12-09,Basic,199,10.1,1,1,26,46,0,0,At-Risk
1517,2024-09-02,Standard,399,5.5,3,2,32,40,1,0,At-Risk
1518,2023-11-09,Standard,399,2.8,8,5,1,39,1,2,Medium
1519,2024-04-11,Premium,699,4.7,1,1,16,11,1,2,Medium
1520,2023-09-28,Basic,199,16.8,6,2,1,1,1,2,Medium
1521,2024-08-20,Basic,199,17.1,0,4,11,22,0,2,Medium
1522,2024-08-03,Basic,199,21.9,7,0,32,2,0,1,Loyal
1523,2023-04-07,Premium,699,21.0,8,4,19,10,0,1,Loyal
1524,2024-07-12,Basic,199,20.2,5,3,20,31,1,1,Loyal
1525,2024-12-28,Standard,399,6.7,7,0,32,52,1,0,At-Risk
1526,2024-10-17,Standard,399,19.5,7,0,34,17,0,1,Loyal
1527,2023-02-01,Basic,199,24.5,3,5,10,9,0,2,Medium
1528,2024-10-16,Basic,199,9.3,1,1,28,58,0,0,At-Risk
1529,2023-09-29,Basic,199,22.0,8,3,18,56,1,0,At-Risk
1530,2023-10-10,Premium,699,22.3,6,4,23,26,0,1,Loyal
